Price_per_SQFT,Total_Area,Baths,Price,feature_importance
-0.14498921130099868,-0.3451342622273286,0.27695123928012283,₹40.0 L,0.5703106991631155
-0.04301994194759106,-0.29857227986035556,0.27695123928012283,₹89.0 L,0.5703106991631155
-0.1211284022723013,-0.16691426075374222,0.27695123928012283,₹63.0 L,0.5703106991631155
-0.09869516301455163,0.007291776722691331,0.27695123928012283,₹90.0 L,0.5703106991631155
-0.15477826115892582,-0.5562687684775683,-0.8363712854187215,₹25.0 L,0.5703106991631155
-0.13458834582695112,-0.26565777508370225,0.27695123928012283,₹49.5 L,0.5703106991631155
-0.13805530098496696,-0.5715218316667492,-0.8363712854187215,₹29.0 L,0.5703106991631155
-0.15069949038478953,-0.2086594863241318,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.1437655800687578,0.1622307870127912,0.27695123928012283,₹70.0 L,0.5703106991631155
-0.15620583092987353,-0.13239417037822773,0.27695123928012283,₹46.0 L,0.5703106991631155
-0.07299890713749288,-0.15888633275943653,0.27695123928012283,₹89.5 L,0.5703106991631155
-0.14947585915254863,-0.2198985855161598,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.16599488078780067,0.16865312940823576,0.27695123928012283,₹54.0 L,0.5703106991631155
-0.13948287075591467,0.38861835645221177,0.27695123928012283,₹87.0 L,0.5703106991631155
-0.035066338938025264,0.9650235864433605,1.390273763978967,₹2.5 Cr,0.5703106991631155
-0.08034069453093826,-0.31944489264555037,0.27695123928012283,₹70.0 L,0.5703106991631155
-0.14029862491074194,-0.610858678838847,-0.8363712854187215,₹26.0 L,0.5703106991631155
-0.0970636547048971,-0.004750115268767208,0.27695123928012283,₹90.0 L,0.5703106991631155
-0.1384631780623806,-0.1620975039571588,0.27695123928012283,₹54.0 L,0.5703106991631155
-0.026296981773632207,0.8044650265572467,1.390273763978967,₹2.4 Cr,0.5703106991631155
-0.13805530098496696,-0.5715218316667492,-0.8363712854187215,₹29.0 L,0.5703106991631155
-0.07401859983102697,-0.1492528191662697,0.27695123928012283,₹90.0 L,0.5703106991631155
-0.14866010499772137,-0.592394444451944,-0.8363712854187215,₹24.8 L,0.5703106991631155
-0.15090342892349634,-0.35476777582049546,0.27695123928012283,₹37.0 L,0.5703106991631155
-0.11623387734333773,-0.17574498154747847,0.27695123928012283,₹65.0 L,0.5703106991631155
-0.016507931915705074,-0.15888633275943653,0.27695123928012283,₹1.2 Cr,0.5703106991631155
-0.15926490901047577,0.1076408766515125,0.27695123928012283,₹56.0 L,0.5703106991631155
-0.14050256344944875,-0.2937555230637722,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.17782331603279594,0.1622307870127912,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.11154329095308099,-0.07860705281637959,0.27695123928012283,₹75.0 L,0.5703106991631155
-0.12847018966574666,-0.5683106604690269,-0.8363712854187215,₹32.0 L,0.5703106991631155
-0.12867412820445348,0.21842628297293107,0.27695123928012283,₹85.0 L,0.5703106991631155
-0.14804828938160092,-0.3933018301931628,0.27695123928012283,₹36.0 L,0.5703106991631155
-0.1745602994134869,0.2280597965660979,0.27695123928012283,₹50.0 L,0.5703106991631155
-0.04771052833784781,0.8847443065003036,1.390273763978967,₹2.25 Cr,0.5703106991631155
0.0026622907227355605,0.041811867098205814,0.27695123928012283,₹1.6 Cr,0.5703106991631155
-0.14437739568487823,0.08195150706973428,0.27695123928012283,₹65.0 L,0.5703106991631155
-0.17027759010064378,-0.2793052526740219,0.27695123928012283,₹32.0 L,0.5703106991631155
-0.10705664310153105,-0.35958453261707884,0.27695123928012283,₹55.0 L,0.5703106991631155
-0.11093147533696054,-0.35155660462277316,0.27695123928012283,₹54.0 L,0.5703106991631155
-0.11501024611109685,0.0016722271266773462,0.27695123928012283,₹79.0 L,0.5703106991631155
-0.01671187045441189,-0.4157800285772187,-0.8363712854187215,₹85.0 L,0.5703106991631155
-0.11480630757239003,-0.15888633275943653,0.27695123928012283,₹67.0 L,0.5703106991631155
-0.06973589051818385,-0.08422660241239358,0.27695123928012283,₹99.0 L,0.5703106991631155
-0.057703516734481757,0.041811867098205814,0.27695123928012283,₹1.2 Cr,0.5703106991631155
-0.11154329095308099,-0.07860705281637959,0.27695123928012283,₹75.0 L,0.5703106991631155
-0.10318181086610156,-0.2825164238717442,0.27695123928012283,₹63.0 L,0.5703106991631155
-0.07055164467301112,-0.18698408073950645,0.27695123928012283,₹88.0 L,0.5703106991631155
-0.14458133422358505,-0.5763385884633325,-0.8363712854187215,₹26.86 L,0.5703106991631155
-0.1250032345077308,-0.11071876479360236,0.27695123928012283,₹64.9 L,0.5703106991631155
-0.12683868135609214,-0.19501200873381214,0.27695123928012283,₹58.0 L,0.5703106991631155
0.05017997024142352,0.5154596187622417,0.27695123928012283,₹2.75 Cr,0.5703106991631155
-0.043427819025004685,-0.28893876626718873,0.27695123928012283,₹90.0 L,0.5703106991631155
-0.10195817963386067,0.3324228604920719,0.27695123928012283,₹1.15 Cr,0.5703106991631155
0.12808449202742694,0.02415042551073329,0.27695123928012283,₹2.39 Cr,0.5703106991631155
-0.18271784096175953,-0.17092822475089506,0.27695123928012283,₹30.0 L,0.5703106991631155
-0.17578393064572778,-0.3355007486341618,0.27695123928012283,₹27.28 L,0.5703106991631155
-0.14050256344944875,0.12209114704126274,0.27695123928012283,₹70.0 L,0.5703106991631155
-0.11541812318851048,-0.6710681387961398,-0.8363712854187215,₹28.0 L,0.5703106991631155
-0.02833636716070036,-0.31944489264555037,0.27695123928012283,₹93.0 L,0.5703106991631155
-0.1374434853688465,-0.31623372144782813,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.09808334739843118,-0.28733318066832764,0.27695123928012283,₹65.0 L,0.5703106991631155
-0.04526326587336603,3.2931227047920113,2.5035962886778114,₹5.13 Cr,0.5703106991631155
-0.12683868135609214,-0.4037381365857602,-0.8363712854187215,₹43.75 L,0.5703106991631155
-0.09685971616619028,-0.24719354069679914,0.27695123928012283,₹69.0 L,0.5703106991631155
-0.09339276100817442,-0.5361989484918042,-0.8363712854187215,₹45.0 L,0.5703106991631155
-0.05362474596034545,-0.15888633275943653,0.27695123928012283,₹1.0 Cr,0.5703106991631155
-0.1384631780623806,-0.5618883180735823,-0.8363712854187215,₹29.5 L,0.5703106991631155
-0.07911706329869736,-0.30499462225580015,0.27695123928012283,₹72.0 L,0.5703106991631155
-0.00549525082553705,1.607257825987816,-1.9496938101175658,₹3.78 Cr,0.5703106991631155
-0.17659968480055505,-0.6485899404120838,-0.8363712854187215,₹15.0 L,0.5703106991631155
-0.09094549854369265,0.3958434916470869,0.27695123928012283,₹1.3 Cr,0.5703106991631155
-0.16558700371038704,-0.6405620124177781,-0.8363712854187215,₹18.0 L,0.5703106991631155
-0.13377259167212385,0.17186430060595803,0.27695123928012283,₹78.0 L,0.5703106991631155
-0.13683166975272607,-0.26565777508370225,0.27695123928012283,₹48.5 L,0.5703106991631155
-0.15110736746220316,0.2979027701165574,0.27695123928012283,₹72.0 L,0.5703106991631155
-0.17007365156193696,-0.18698408073950645,0.27695123928012283,₹36.0 L,0.5703106991631155
-0.009166144522259724,1.0942732271516822,1.390273763978967,₹3.0 Cr,0.5703106991631155
-0.09216912977593354,-0.23916561270249345,0.27695123928012283,₹72.0 L,0.5703106991631155
-0.0732028456761997,5.380383983311492,-1.9496938101175658,₹6.5 Cr,0.5703106991631155
-0.18475722634882766,-0.5281710204974984,-0.8363712854187215,₹17.0 L,0.5703106991631155
-0.11480630757239003,-0.2712773246797162,0.27695123928012283,₹58.5 L,0.5703106991631155
-0.13683166975272607,-0.10429642239815781,0.27695123928012283,₹58.5 L,0.5703106991631155
0.04528544531245995,0.2826497069273766,0.27695123928012283,₹2.3 Cr,0.5703106991631155
-0.13214108336246932,-0.4294275061675384,-0.8363712854187215,₹40.0 L,0.5703106991631155
-0.1292859438205739,-0.3708236318091068,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.07993281745352462,-0.6261117420280279,-0.8363712854187215,₹40.4 L,0.5703106991631155
-0.06422954997309985,1.7678163858739298,1.390273763978967,₹3.0 Cr,0.5703106991631155
-0.054848377192586346,-0.5442268764861098,-0.8363712854187215,₹56.0 L,0.5703106991631155
-0.17782331603279594,-0.23916561270249345,0.27695123928012283,₹30.0 L,0.5703106991631155
0.13603809503699274,0.15821682301563836,0.27695123928012283,₹2.75 Cr,0.5703106991631155
-0.07503829252456107,-0.592394444451944,-0.8363712854187215,₹45.0 L,0.5703106991631155
-0.12847018966574666,-0.3748375958062597,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.11949689396264677,-0.3571761542187871,0.27695123928012283,₹50.0 L,0.5703106991631155
-0.1158260002659241,-0.24398236949907687,0.27695123928012283,₹60.0 L,0.5703106991631155
-0.1143984304949764,0.403068626841962,0.27695123928012283,₹1.1 Cr,0.5703106991631155
-0.08605097361472908,-0.6028307508445414,-0.8363712854187215,₹41.0 L,0.5703106991631155
-0.11337873780144232,-0.45591966854874716,-0.8363712854187215,₹45.0 L,0.5703106991631155
-0.16579094224909385,-0.303389036656939,0.27695123928012283,₹33.0 L,0.5703106991631155
-0.0715713373665452,0.08195150706973428,0.27695123928012283,₹1.15 Cr,0.5703106991631155
-0.1411143790655692,-0.5064956149128731,-0.8363712854187215,₹32.0 L,0.5703106991631155
-0.15946884754918259,-0.23916561270249345,0.27695123928012283,₹39.0 L,0.5703106991631155
-0.10828027433377194,-0.35958453261707884,0.27695123928012283,₹54.5 L,0.5703106991631155
-0.1425419488365169,-0.2785024598745913,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.1252071730464376,0.0658956510811229,0.27695123928012283,₹77.0 L,0.5703106991631155
-0.05138142203457048,-0.08181822401410187,0.27695123928012283,₹1.1 Cr,0.5703106991631155
-0.060558656276377174,2.8114470251336696,2.5035962886778114,₹4.2 Cr,0.5703106991631155
-0.13112139066893524,-0.48803138052596995,-0.8363712854187215,₹36.5 L,0.5703106991631155
-0.1143984304949764,-0.2536158830922437,0.27695123928012283,₹60.0 L,0.5703106991631155
-0.11501024611109685,-0.5602827324747212,-0.8363712854187215,₹36.5 L,0.5703106991631155
-0.15946884754918259,-0.4238079565715244,-0.8363712854187215,₹30.0 L,0.5703106991631155
-0.14315376445263736,-0.36761246061138453,0.27695123928012283,₹39.5 L,0.5703106991631155
-0.1908753825100321,0.2826497069273766,0.27695123928012283,₹39.0 L,0.5703106991631155
-0.006107066441657496,0.03378393910390012,0.27695123928012283,₹1.53 Cr,0.5703106991631155
-0.08747854338567679,1.7678163858739298,2.5035962886778114,₹2.6 Cr,0.5703106991631155
0.02550340705789887,0.46809484359583814,0.27695123928012283,₹2.44 Cr,0.5703106991631155
-0.12479929596902398,0.7498751161959679,1.390273763978967,₹1.25 Cr,0.5703106991631155
-0.10420150355963563,0.6575539442614525,1.390273763978967,₹1.4 Cr,0.5703106991631155
-0.10379362648222201,0.10282411985492908,0.27695123928012283,₹94.6 L,0.5703106991631155
-0.12989775943669435,-0.14202768397139456,0.27695123928012283,₹60.0 L,0.5703106991631155
-0.1307135135915216,-0.029636692051114858,0.27695123928012283,₹67.0 L,0.5703106991631155
-0.07952494037611099,0.31395862610516884,0.27695123928012283,₹1.32 Cr,0.5703106991631155
-0.13540409998177838,-0.33068399183757835,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.09094549854369265,-0.5442268764861098,-0.8363712854187215,₹45.0 L,0.5703106991631155
-0.12704261989479895,-0.1645058823554505,0.27695123928012283,₹60.0 L,0.5703106991631155
-0.10277393378868793,-0.2014343511292567,0.27695123928012283,₹70.0 L,0.5703106991631155
-0.12785837404962622,0.2095955621791948,0.27695123928012283,₹85.0 L,0.5703106991631155
-0.11949689396264677,-0.3571761542187871,0.27695123928012283,₹50.0 L,0.5703106991631155
-0.1584491548556485,0.015319704716997024,0.27695123928012283,₹52.0 L,0.5703106991631155
-0.06749256659240889,-0.5458324620849709,-0.8363712854187215,₹52.0 L,0.5703106991631155
0.25391457040953197,-0.07860705281637959,0.27695123928012283,₹2.9 Cr,0.5703106991631155
-0.08258401845671322,0.6840461066426613,1.390273763978967,₹1.65 Cr,0.5703106991631155
-0.1411143790655692,-0.5570715612769989,-0.8363712854187215,₹29.0 L,0.5703106991631155
-0.1464167810719464,-0.3708236318091068,0.27695123928012283,₹38.0 L,0.5703106991631155
-0.09359669954688124,-0.23194047750761834,0.27695123928012283,₹72.0 L,0.5703106991631155
-0.013448853835102845,-0.7007714723750709,-0.8363712854187215,₹47.0 L,0.5703106991631155
-0.10991178264342646,-0.471172731737928,-0.8363712854187215,₹45.0 L,0.5703106991631155
-0.07401859983102697,0.19835646298716683,0.27695123928012283,₹1.25 Cr,0.5703106991631155
-0.12275991058195583,0.20317321978375025,0.27695123928012283,₹88.41 L,0.5703106991631155
-0.11827326273040589,0.04341745269706695,0.27695123928012283,₹80.0 L,0.5703106991631155
-0.10991178264342646,-0.471172731737928,-0.8363712854187215,₹45.0 L,0.5703106991631155
-0.10991178264342646,-0.471172731737928,-0.8363712854187215,₹45.0 L,0.5703106991631155
-0.08625491215343589,-0.27047453188028564,0.27695123928012283,₹72.0 L,0.5703106991631155
-0.1374434853688465,-0.6550122828075283,-0.8363712854187215,₹24.0 L,0.5703106991631155
-0.09747153178231073,-0.20946227912356238,0.27695123928012283,₹72.0 L,0.5703106991631155
-0.09991879424679252,0.7241857466141898,1.390273763978967,₹1.5 Cr,0.5703106991631155
-0.13520016144307156,-0.1749421887480479,0.27695123928012283,₹55.0 L,0.5703106991631155
-0.10664876602411742,-0.26324939668541053,0.27695123928012283,₹63.0 L,0.5703106991631155
-0.10093848694032659,-0.5442268764861098,-0.8363712854187215,₹42.0 L,0.5703106991631155
-0.1692578974071097,-0.5843665164576383,-0.8363712854187215,₹19.5 L,0.5703106991631155
-0.11970083250135359,-0.28733318066832764,0.27695123928012283,₹55.0 L,0.5703106991631155
-0.10420150355963563,0.1598224086144995,0.27695123928012283,₹99.0 L,0.5703106991631155
-0.1521270601557372,-0.2504047118945214,0.27695123928012283,₹42.0 L,0.5703106991631155
-0.12051658665618085,-0.7585725539340719,-1.9496938101175658,₹20.5 L,0.5703106991631155
-0.1492719206138418,-0.5498464260821238,-0.8363712854187215,₹27.0 L,0.5703106991631155
-0.15681764654599395,-0.5642966964718741,-0.8363712854187215,₹24.0 L,0.5703106991631155
-0.12989775943669435,-0.4719755245373586,-0.8363712854187215,₹38.0 L,0.5703106991631155
0.004497737571096898,-0.25522146869110485,0.27695123928012283,₹1.17 Cr,0.5703106991631155
-0.05076960641845004,-0.5201430925031927,-0.8363712854187215,₹60.0 L,0.5703106991631155
-0.09604396201136303,-0.1749421887480479,0.27695123928012283,₹75.75 L,0.5703106991631155
-0.12969382089798753,0.08195150706973428,0.27695123928012283,₹75.0 L,0.5703106991631155
-0.12826625112703985,-0.48000345253166427,-0.8363712854187215,₹38.0 L,0.5703106991631155
-0.10542513479187653,-0.36761246061138453,0.27695123928012283,₹55.0 L,0.5703106991631155
0.15092560836259025,0.5531908803354785,0.27695123928012283,₹3.8 Cr,0.5703106991631155
0.10463156007614319,0.1493861022219021,0.27695123928012283,₹2.5 Cr,0.5703106991631155
-0.15416644554280537,-0.39892137978917674,0.27695123928012283,₹33.3 L,0.5703106991631155
0.07506047196365498,0.130921867834999,0.27695123928012283,₹2.25 Cr,0.5703106991631155
-0.10460938063704926,-0.006355700867628347,0.27695123928012283,₹85.0 L,0.5703106991631155
-0.15742946216211443,-0.3395147126313146,0.27695123928012283,₹35.0 L,0.5703106991631155
-0.07136739882783838,-0.5538603900792767,-0.8363712854187215,₹50.0 L,0.5703106991631155
-0.14478527276229186,-0.5201430925031927,-0.8363712854187215,₹30.0 L,0.5703106991631155
-0.057295639657068125,-0.5915916516525134,-0.8363712854187215,₹50.0 L,0.5703106991631155
-0.1329568375172966,-0.03846741284485112,0.27695123928012283,₹65.0 L,0.5703106991631155
-0.18455328781012084,0.1622307870127912,0.27695123928012283,₹40.0 L,0.5703106991631155
-0.11011572118213328,-0.4318358845658301,-0.8363712854187215,₹48.0 L,0.5703106991631155
-0.11521418464980367,-0.1829701167423536,0.27695123928012283,₹65.0 L,0.5703106991631155
-0.12969382089798753,-0.6710681387961398,-0.8363712854187215,₹24.75 L,0.5703106991631155
-0.1517191830783236,-0.29134714466548045,0.27695123928012283,₹40.0 L,0.5703106991631155
-0.10053060986291296,-0.3475426406256203,0.27695123928012283,₹58.7 L,0.5703106991631155
-0.14070650198815557,-0.37564038860569027,0.27695123928012283,₹40.0 L,0.5703106991631155
-0.01834337876406641,0.03378393910390012,0.27695123928012283,₹1.45 Cr,0.5703106991631155
-0.01589611629958463,0.24251006695584815,0.27695123928012283,₹1.75 Cr,0.5703106991631155
-0.1664027578652143,-0.048903719237448524,0.27695123928012283,₹44.0 L,0.5703106991631155
-0.12031264811747404,-0.2560242614905354,0.27695123928012283,₹57.0 L,0.5703106991631155
-0.12174021788842175,-0.5956056156496662,-0.8363712854187215,₹32.0 L,0.5703106991631155
-0.12969382089798753,-0.36761246061138453,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.16048854024271664,-0.18778687353893703,0.27695123928012283,₹41.0 L,0.5703106991631155
-0.09685971616619028,-0.2937555230637722,0.27695123928012283,₹65.0 L,0.5703106991631155
-0.1453970883784123,-0.25522146869110485,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.1464167810719464,-0.3178393070466892,0.27695123928012283,₹41.0 L,0.5703106991631155
-0.14886404353642818,-0.28010804547345247,0.27695123928012283,₹42.0 L,0.5703106991631155
-0.11256298364661506,-0.04248137684200397,0.27695123928012283,₹77.19 L,0.5703106991631155
0.01816161966445352,-0.0232143496556703,0.27695123928012283,₹1.6 Cr,0.5703106991631155
-0.17925088580374365,0.7402416026028011,1.390273763978967,₹65.0 L,0.5703106991631155
-0.16048854024271664,-0.6566178684063895,-0.8363712854187215,₹18.5 L,0.5703106991631155
-0.11888507834652634,-0.31944489264555037,0.27695123928012283,₹53.0 L,0.5703106991631155
-0.1090960284885992,0.041811867098205814,0.27695123928012283,₹86.0 L,0.5703106991631155
-0.1237796032754899,-0.04810092643801795,0.27695123928012283,₹69.99 L,0.5703106991631155
-0.13397653021083067,-0.15326678316342254,0.27695123928012283,₹57.0 L,0.5703106991631155
-0.11541812318851048,-0.31302255025010584,0.27695123928012283,₹55.0 L,0.5703106991631155
-0.11664175442075136,-0.03846741284485112,0.27695123928012283,₹75.0 L,0.5703106991631155
-0.12663474281738532,-0.25522146869110485,0.27695123928012283,₹54.0 L,0.5703106991631155
-0.08095251014705869,-0.3788515598034125,0.27695123928012283,₹64.0 L,0.5703106991631155
-0.0811564486857655,-0.36761246061138453,0.27695123928012283,₹65.0 L,0.5703106991631155
-0.13540409998177838,-0.31944489264555037,0.27695123928012283,₹45.7 L,0.5703106991631155
-0.1356080385204852,-0.48803138052596995,-0.8363712854187215,₹35.0 L,0.5703106991631155
-0.11868113980781952,-0.3074030006540919,0.27695123928012283,₹54.0 L,0.5703106991631155
-0.12418748035290353,-0.3997241725886073,-0.8363712854187215,₹45.0 L,0.5703106991631155
-0.15396250700409855,0.8847443065003036,1.390273763978967,₹1.0 Cr,0.5703106991631155
-0.08809035900179724,-0.5538603900792767,-0.8363712854187215,₹45.0 L,0.5703106991631155
-0.13030563651410798,-0.31944489264555037,0.27695123928012283,₹48.0 L,0.5703106991631155
-0.10542513479187653,-0.36761246061138453,0.27695123928012283,₹55.0 L,0.5703106991631155
-0.10950390556601283,-0.2070539007252707,0.27695123928012283,₹66.0 L,0.5703106991631155
-0.16762638909745517,-0.3997241725886073,1.390273763978967,₹28.0 L,0.5703106991631155
-0.10685270456282424,-0.19902597273096498,0.27695123928012283,₹68.0 L,0.5703106991631155
-0.02140245684466864,-0.31944489264555037,0.27695123928012283,₹96.0 L,0.5703106991631155
-0.06565711974404755,-0.28653038786889706,0.27695123928012283,₹80.0 L,0.5703106991631155
-0.1396868092946215,-0.3820627310011348,0.27695123928012283,₹40.0 L,0.5703106991631155
-0.15396250700409855,-0.07860705281637959,0.27695123928012283,₹50.0 L,0.5703106991631155
-0.10603695040799697,-0.3403175054307452,0.27695123928012283,₹57.0 L,0.5703106991631155
-0.0676965051311157,-0.23916561270249345,0.27695123928012283,₹84.0 L,0.5703106991631155
-0.13785136244626015,-0.13560534157595,0.27695123928012283,₹56.0 L,0.5703106991631155
-0.09482033077912214,-0.303389036656939,0.27695123928012283,₹65.0 L,0.5703106991631155
-0.13356865313341704,-0.4213995781732327,-0.8363712854187215,₹40.0 L,0.5703106991631155
-0.1386671166010874,-0.3074030006540919,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.10297787232739475,-0.36761246061138453,0.27695123928012283,₹56.0 L,0.5703106991631155
-0.21086135930330002,0.8847443065003036,1.390273763978967,₹33.0 L,0.5703106991631155
-0.05546019280870679,-0.11714110718904691,0.27695123928012283,₹1.04 Cr,0.5703106991631155
-0.01589611629958463,-0.2712773246797162,0.27695123928012283,₹1.05 Cr,0.5703106991631155
-0.01589611629958463,-0.2712773246797162,0.27695123928012283,₹1.05 Cr,0.5703106991631155
-0.1078723972563583,-0.35557056861992603,0.27695123928012283,₹55.0 L,0.5703106991631155
-0.11297086072402869,-0.32747282063985605,0.27695123928012283,₹55.0 L,0.5703106991631155
-0.06728862805370207,0.05385375908966435,0.27695123928012283,₹1.15 Cr,0.5703106991631155
-0.1717051598715915,-0.23113768470818777,0.27695123928012283,₹33.33 L,0.5703106991631155
-0.10970784410471965,0.35008430207954444,0.27695123928012283,₹1.1 Cr,0.5703106991631155
-0.13234502190117614,0.27863574293022375,0.27695123928012283,₹86.0 L,0.5703106991631155
-0.13642379267531246,0.44320826681349046,0.27695123928012283,₹93.0 L,0.5703106991631155
-0.15783733923952806,-0.37564038860569027,0.27695123928012283,₹33.0 L,0.5703106991631155
-0.14009468637203512,0.08435988546802599,0.27695123928012283,₹68.0 L,0.5703106991631155
-0.13540409998177838,-0.2672633606825634,0.27695123928012283,₹49.0 L,0.5703106991631155
0.026930976828846577,0.4351803388191848,0.27695123928012283,₹2.4 Cr,0.5703106991631155
-0.04974991372491596,-0.3066002078546613,0.27695123928012283,₹85.0 L,0.5703106991631155
-0.1664027578652143,-0.38848507339657934,0.27695123928012283,₹29.0 L,0.5703106991631155
-0.08951792877274493,0.041811867098205814,0.27695123928012283,₹98.91 L,0.5703106991631155
-0.12459535743031716,-0.3106141718518141,0.27695123928012283,₹51.11 L,0.5703106991631155
-0.01589611629958463,-0.31543092864839756,0.27695123928012283,₹99.0 L,0.5703106991631155
-0.15498219969763263,-0.35958453261707884,0.27695123928012283,₹35.0 L,0.5703106991631155
-0.16089641732013027,-0.07860705281637959,0.27695123928012283,₹46.0 L,0.5703106991631155
-0.1078723972563583,-0.11874669278790806,0.27695123928012283,₹74.0 L,0.5703106991631155
-0.08605097361472908,-0.23916561270249345,0.27695123928012283,₹75.0 L,0.5703106991631155
-0.12847018966574666,-0.37564038860569027,0.27695123928012283,₹45.0 L,0.5703106991631155
-0.027316674467166284,-0.3539649830210649,0.27695123928012283,₹89.0 L,0.5703106991631155
-0.06157834896991125,-0.11874669278790806,0.27695123928012283,₹1.0 Cr,0.5703106991631155
-0.1582452163169417,-0.1909980447366593,0.27695123928012283,₹42.0 L,0.5703106991631155
0.020201005051521673,-0.28412200947060534,0.27695123928012283,₹1.2 Cr,0.5703106991631155
-0.12398354181419671,-0.04649534083915682,0.27695123928012283,₹70.0 L,0.5703106991631155
-0.054848377192586346,-0.28653038786889706,0.27695123928012283,₹85.0 L,0.5703106991631155
-0.14315376445263736,-0.11874669278790806,0.27695123928012283,₹54.0 L,0.5703106991631155
-0.13785136244626015,-0.540212912488957,-0.8363712854187215,₹31.0 L,0.5703106991631155
-0.11154329095308099,-0.07860705281637959,0.27695123928012283,₹75.0 L,0.5703106991631155
-0.10399756502092881,-0.4719755245373586,-0.8363712854187215,₹47.0 L,0.5703106991631155
-0.04036874094440246,-0.39892137978917674,0.27695123928012283,₹78.0 L,0.5703106991631155
-0.08299189553412685,-0.35958453261707884,0.27695123928012283,₹65.0 L,0.5703106991631155
-0.11521418464980367,1.2058614262725313,1.390273763978967,₹1.7 Cr,0.5703106991631155
-0.13703560829143288,-0.540212912488957,-0.8363712854187215,₹31.25 L,0.5703106991631155
-0.06688075097628844,0.194342498990014,0.27695123928012283,₹1.3 Cr,0.5703106991631155
-0.1343844072882443,0.05385375908966435,0.27695123928012283,₹70.0 L,0.5703106991631155
-0.13458834582695112,-0.03846741284485112,0.27695123928012283,₹64.0 L,0.5703106991631155
-0.11276692218532187,-0.36761246061138453,0.27695123928012283,₹52.0 L,0.5703106991631155
-0.15090342892349634,-0.6518011116098061,-0.8363712854187215,₹21.0 L,0.5703106991631155
-0.13132532920764206,0.11326042624752648,0.27695123928012283,₹76.0 L,0.5703106991631155
-0.10685270456282424,-0.1749421887480479,0.27695123928012283,₹70.0 L,0.5703106991631155
-0.10624088894670379,-0.15487236876228366,0.27695123928012283,₹72.0 L,0.5703106991631155
-0.12683868135609214,0.00889736232155247,0.27695123928012283,₹72.0 L,0.5703106991631155
-0.13397653021083067,-0.4181884069755104,-0.8363712854187215,₹40.0 L,0.5703106991631155
-0.14580496545582594,0.27462177893307094,0.27695123928012283,₹75.0 L,0.5703106991631155
-0.11664175442075136,-0.3057974150552307,0.27695123928012283,₹55.0 L,0.5703106991631155
0.008984385422646833,1.9283749457600436,0.27695123928012283,₹4.5 Cr,0.5703106991631155
-0.15294281431056447,-0.6518011116098061,-0.8363712854187215,₹20.5 L,0.5703106991631155
-0.15233099869444403,-0.5129179573083176,-0.8363712854187215,₹28.0 L,0.5703106991631155
