Station,Year,Month,Day,Night,DayLimit,NightLimit,Date,StationEncoded,DayExcess,NightExcess,MeanExcess
BEN02,2011,11,-1.4076235508686423,-0.7660164687552998,0.39305489236160995,0.2308194076748567,2011-11-01,1,-1.1268788699414078,-0.6194786340862328,-0.8731787520138203
BEN02,2011,12,-1.4076235508686423,-0.7660164687552998,0.39305489236160995,0.2308194076748567,2011-12-01,1,-1.1268788699414078,-0.6194786340862328,-0.8731787520138203
BEN03,2011,2,0.19926975227837082,-1.1143164847553246,-0.7828206224440443,-0.7544694071760254,2011-02-01,2,0.7802656981605014,0.11567028437294799,0.4479679912667247
BEN03,2011,3,-1.7647109515679784,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2011-03-01,2,-0.3238706307406039,-0.34379778966404,-0.33383421020232196
BEN03,2011,4,-1.5861672512183103,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2011-04-01,2,-0.22349460084050343,-0.2519041748566424,-0.23769938784857292
BEN03,2011,5,-1.2290798505189742,-1.636766508755362,-0.7828206224440443,-0.7544694071760254,2011-05-01,2,-0.022742541040302478,-0.16001056004924483,-0.09137655054477366
BEN03,2011,6,-0.5149050491203017,-1.1143164847553246,-0.7828206224440443,-0.7544694071760254,2011-06-01,2,0.37876157856009945,0.11567028437294799,0.2472159314665237
BEN03,2011,7,-0.6934487494699697,-1.636766508755362,-0.7828206224440443,-0.7544694071760254,2011-07-01,2,0.278385548659999,-0.16001056004924483,0.05918749430537708
BEN03,2011,8,-0.8719924498196379,-1.636766508755362,-0.7828206224440443,-0.7544694071760254,2011-08-01,2,0.17800951875989848,-0.16001056004924483,0.008999479355326828
BEN03,2011,9,-1.050536150169306,-1.636766508755362,-0.7828206224440443,-0.7544694071760254,2011-09-01,2,0.077633488859798,-0.16001056004924483,-0.041188535594723415
BEN03,2011,10,-1.4076235508686423,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2011-10-01,2,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN03,2011,11,-1.4076235508686423,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2011-11-01,2,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN03,2011,12,-1.4076235508686423,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2011-12-01,2,-0.12311857094040296,-0.34379778966404,-0.23345818030222149
BEN04,2011,2,0.37781345262803895,0.10473357124476247,0.39305489236160995,0.2308194076748567,2011-02-01,3,-0.12311857094040296,-0.16001056004924483,-0.14156456549482388
BEN04,2011,3,0.37781345262803895,0.10473357124476247,0.39305489236160995,0.2308194076748567,2011-03-01,3,-0.12311857094040296,-0.16001056004924483,-0.14156456549482388
BEN04,2011,4,0.37781345262803895,0.10473357124476247,0.39305489236160995,0.2308194076748567,2011-04-01,3,-0.12311857094040296,-0.16001056004924483,-0.14156456549482388
BEN04,2011,5,0.37781345262803895,0.10473357124476247,0.39305489236160995,0.2308194076748567,2011-05-01,3,-0.12311857094040296,-0.16001056004924483,-0.14156456549482388
BEN04,2011,6,0.9134445536770432,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2011-06-01,3,0.17800951875989848,-0.2519041748566424,-0.03694732804837196
BEN04,2011,7,0.9134445536770432,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2011-07-01,3,0.17800951875989848,-0.2519041748566424,-0.03694732804837196
BEN04,2011,8,0.556357152977707,0.10473357124476247,0.39305489236160995,0.2308194076748567,2011-08-01,3,-0.022742541040302478,-0.16001056004924483,-0.09137655054477366
BEN04,2011,9,0.556357152977707,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2011-09-01,3,-0.022742541040302478,-0.2519041748566424,-0.13732335794847245
BEN04,2011,10,0.7349008533273752,0.2788835792447749,0.39305489236160995,0.2308194076748567,2011-10-01,3,0.077633488859798,-0.06811694524184722,0.004758271808975388
BEN04,2011,11,0.9134445536770432,0.2788835792447749,0.39305489236160995,0.2308194076748567,2011-11-01,3,0.17800951875989848,-0.06811694524184722,0.05494628675902563
BEN04,2011,12,0.7349008533273752,0.2788835792447749,0.39305489236160995,0.2308194076748567,2011-12-01,3,0.077633488859798,-0.06811694524184722,0.004758271808975388
BEN05,2011,2,-0.8719924498196379,0.2788835792447749,1.5689304071672643,1.70875262995118,2011-02-01,4,-1.8295110792421112,-1.4465211673528113,-1.6380161232974613
BEN05,2011,3,-1.2290798505189742,-0.4177164527552749,1.5689304071672643,1.70875262995118,2011-03-01,4,-2.030263139042312,-1.8140956265824015,-1.9221793828123568
BEN05,2011,4,-1.5861672512183103,-1.1143164847553246,1.5689304071672643,1.70875262995118,2011-04-01,4,-2.2310151988425133,-2.181670085811992,-2.206342642327253
BEN05,2011,5,-1.4076235508686423,-0.9401664767553123,1.5689304071672643,1.70875262995118,2011-05-01,4,-2.130639168942413,-2.0897764710045945,-2.1102078199735037
BEN05,2011,6,-1.5861672512183103,-1.1143164847553246,1.5689304071672643,1.70875262995118,2011-06-01,4,-2.2310151988425133,-2.181670085811992,-2.206342642327253
BEN05,2011,7,-1.050536150169306,-0.7660164687552998,1.5689304071672643,1.70875262995118,2011-07-01,4,-1.9298871091422116,-1.9978828561971969,-1.9638849826697042
BEN05,2011,8,-0.6934487494699697,-0.4177164527552749,1.5689304071672643,1.70875262995118,2011-08-01,4,-1.7291350493420108,-1.8140956265824015,-1.7716153379622062
BEN05,2011,9,-1.050536150169306,-0.24356644475526243,1.5689304071672643,1.70875262995118,2011-09-01,4,-1.9298871091422116,-1.7222020117750039,-1.8260445604586077
BEN05,2011,10,-1.2290798505189742,-0.24356644475526243,1.5689304071672643,1.70875262995118,2011-10-01,4,-2.030263139042312,-1.7222020117750039,-1.876232575408658
BEN05,2011,11,-1.050536150169306,3.239433715244987,1.5689304071672643,1.70875262995118,2011-11-01,4,-1.9298871091422116,0.11567028437294799,-0.9071084123846318
BEN05,2011,12,-1.2290798505189742,-1.4626165007553495,1.5689304071672643,1.70875262995118,2011-12-01,4,-2.030263139042312,-2.365457315426787,-2.1978602272345498
BEN01,2012,1,0.556357152977707,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2012-01-01,0,0.9810177579607022,0.48324474360253844,0.7321312507816203
BEN01,2012,2,0.556357152977707,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2012-02-01,0,0.9810177579607022,0.48324474360253844,0.7321312507816203
BEN01,2012,3,0.556357152977707,-0.06941643675524999,-0.7828206224440443,-0.7544694071760254,2012-03-01,0,0.9810177579607022,0.6670319732173337,0.8240248655890179
BEN01,2012,4,0.37781345262803895,-0.24356644475526243,-0.7828206224440443,-0.7544694071760254,2012-04-01,0,0.8806417280606018,0.575138358409936,0.7278900432352688
BEN01,2012,5,0.556357152977707,-0.24356644475526243,-0.7828206224440443,-0.7544694071760254,2012-05-01,0,0.9810177579607022,0.575138358409936,0.778078058185319
BEN01,2012,6,0.556357152977707,-0.24356644475526243,-0.7828206224440443,-0.7544694071760254,2012-06-01,0,0.9810177579607022,0.575138358409936,0.778078058185319
BEN01,2012,7,0.7349008533273752,-0.06941643675524999,-0.7828206224440443,-0.7544694071760254,2012-07-01,0,1.0813937878608026,0.6670319732173337,0.8742128805390681
BEN01,2012,8,0.7349008533273752,0.10473357124476247,-0.7828206224440443,-0.7544694071760254,2012-08-01,0,1.0813937878608026,0.7589255880247312,0.9201596879427669
BEN01,2012,9,0.556357152977707,-0.24356644475526243,-0.7828206224440443,-0.7544694071760254,2012-09-01,0,0.9810177579607022,0.575138358409936,0.778078058185319
BEN01,2012,10,0.556357152977707,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2012-10-01,0,0.9810177579607022,0.48324474360253844,0.7321312507816203
BEN01,2012,11,0.556357152977707,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2012-11-01,0,0.9810177579607022,0.48324474360253844,0.7321312507816203
BEN01,2012,12,0.556357152977707,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2012-12-01,0,0.9810177579607022,0.48324474360253844,0.7321312507816203
BEN02,2012,1,-1.5861672512183103,-0.9401664767553123,0.39305489236160995,0.2308194076748567,2012-01-01,1,-1.2272548998415083,-0.7113722488936305,-0.9693135743675694
BEN02,2012,2,-1.4076235508686423,-0.9401664767553123,0.39305489236160995,0.2308194076748567,2012-02-01,1,-1.1268788699414078,-0.7113722488936305,-0.9191255594175192
BEN02,2012,3,-1.5861672512183103,-0.9401664767553123,0.39305489236160995,0.2308194076748567,2012-03-01,1,-1.2272548998415083,-0.7113722488936305,-0.9693135743675694
BEN02,2012,4,-1.5861672512183103,-1.1143164847553246,0.39305489236160995,0.2308194076748567,2012-04-01,1,-1.2272548998415083,-0.803265863701028,-1.0152603817712682
BEN02,2012,5,-1.5861672512183103,-0.9401664767553123,0.39305489236160995,0.2308194076748567,2012-05-01,1,-1.2272548998415083,-0.7113722488936305,-0.9693135743675694
BEN02,2012,6,-1.5861672512183103,-0.9401664767553123,0.39305489236160995,0.2308194076748567,2012-06-01,1,-1.2272548998415083,-0.7113722488936305,-0.9693135743675694
BEN02,2012,7,-1.5861672512183103,-0.9401664767553123,0.39305489236160995,0.2308194076748567,2012-07-01,1,-1.2272548998415083,-0.7113722488936305,-0.9693135743675694
BEN02,2012,8,-1.5861672512183103,-0.9401664767553123,0.39305489236160995,0.2308194076748567,2012-08-01,1,-1.2272548998415083,-0.7113722488936305,-0.9693135743675694
BEN02,2012,9,-1.5861672512183103,-1.1143164847553246,0.39305489236160995,0.2308194076748567,2012-09-01,1,-1.2272548998415083,-0.803265863701028,-1.0152603817712682
BEN02,2012,10,-1.4076235508686423,-1.1143164847553246,0.39305489236160995,0.2308194076748567,2012-10-01,1,-1.1268788699414078,-0.803265863701028,-0.965072366821218
BEN02,2012,11,-1.4076235508686423,-0.9401664767553123,0.39305489236160995,0.2308194076748567,2012-11-01,1,-1.1268788699414078,-0.7113722488936305,-0.9191255594175192
BEN02,2012,12,-1.2290798505189742,-0.7660164687552998,0.39305489236160995,0.2308194076748567,2012-12-01,1,-1.0265028400413074,-0.6194786340862328,-0.8229907370637701
BEN03,2012,1,-1.5861672512183103,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2012-01-01,2,-0.22349460084050343,-0.34379778966404,-0.28364619525227175
BEN03,2012,2,-1.5861672512183103,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2012-02-01,2,-0.22349460084050343,-0.34379778966404,-0.28364619525227175
BEN03,2012,3,-1.5861672512183103,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2012-03-01,2,-0.22349460084050343,-0.34379778966404,-0.28364619525227175
BEN03,2012,4,-1.5861672512183103,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2012-04-01,2,-0.22349460084050343,-0.34379778966404,-0.28364619525227175
BEN03,2012,5,-1.050536150169306,-1.288466492755337,-0.7828206224440443,-0.7544694071760254,2012-05-01,2,0.077633488859798,0.023776669565550388,0.05070507921267419
BEN03,2012,6,-0.6934487494699697,-1.1143164847553246,-0.7828206224440443,-0.7544694071760254,2012-06-01,2,0.278385548659999,0.11567028437294799,0.1970279165164735
BEN03,2012,7,-0.6934487494699697,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2012-07-01,2,0.278385548659999,-0.06811694524184722,0.10513430170907588
BEN03,2012,8,-0.8719924498196379,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2012-08-01,2,0.17800951875989848,-0.06811694524184722,0.05494628675902563
BEN03,2012,9,-0.8719924498196379,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2012-09-01,2,0.17800951875989848,-0.2519041748566424,-0.03694732804837196
BEN03,2012,10,-1.2290798505189742,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2012-10-01,2,-0.022742541040302478,-0.34379778966404,-0.18327016535217125
BEN03,2012,11,-1.2290798505189742,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2012-11-01,2,-0.022742541040302478,-0.34379778966404,-0.18327016535217125
BEN03,2012,12,-1.4076235508686423,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2012-12-01,2,-0.12311857094040296,-0.34379778966404,-0.23345818030222149
BEN04,2012,1,0.37781345262803895,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2012-01-01,3,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN04,2012,2,0.37781345262803895,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2012-02-01,3,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN04,2012,3,0.37781345262803895,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2012-03-01,3,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN04,2012,4,0.19926975227837082,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2012-04-01,3,-0.22349460084050343,-0.2519041748566424,-0.23769938784857292
BEN04,2012,5,0.37781345262803895,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2012-05-01,3,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN04,2012,6,0.37781345262803895,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2012-06-01,3,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN04,2012,7,0.37781345262803895,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2012-07-01,3,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN04,2012,8,0.37781345262803895,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2012-08-01,3,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN04,2012,9,0.37781345262803895,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2012-09-01,3,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN04,2012,10,0.37781345262803895,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2012-10-01,3,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN04,2012,11,0.37781345262803895,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2012-11-01,3,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN04,2012,12,0.37781345262803895,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2012-12-01,3,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN05,2012,1,-1.2290798505189742,-1.4626165007553495,1.5689304071672643,1.70875262995118,2012-01-01,4,-2.030263139042312,-2.365457315426787,-2.1978602272345498
BEN05,2012,2,-1.2290798505189742,-1.288466492755337,1.5689304071672643,1.70875262995118,2012-02-01,4,-2.030263139042312,-2.2735637006193894,-2.1519134198308505
BEN05,2012,3,-1.4076235508686423,-1.636766508755362,1.5689304071672643,1.70875262995118,2012-03-01,4,-2.130639168942413,-2.4573509302341847,-2.2939950495882986
BEN05,2012,4,-1.5861672512183103,-1.4626165007553495,1.5689304071672643,1.70875262995118,2012-04-01,4,-2.2310151988425133,-2.365457315426787,-2.29823625713465
BEN05,2012,5,-1.5861672512183103,-1.288466492755337,1.5689304071672643,1.70875262995118,2012-05-01,4,-2.2310151988425133,-2.2735637006193894,-2.2522894497309514
BEN05,2012,6,-1.4076235508686423,-1.4626165007553495,1.5689304071672643,1.70875262995118,2012-06-01,4,-2.130639168942413,-2.365457315426787,-2.2480482421846
BEN05,2012,7,-1.2290798505189742,-1.4626165007553495,1.5689304071672643,1.70875262995118,2012-07-01,4,-2.030263139042312,-2.365457315426787,-2.1978602272345498
BEN05,2012,8,-1.050536150169306,-0.9401664767553123,1.5689304071672643,1.70875262995118,2012-08-01,4,-1.9298871091422116,-2.0897764710045945,-2.0098317900734033
BEN05,2012,9,-1.5861672512183103,-1.636766508755362,1.5689304071672643,1.70875262995118,2012-09-01,4,-2.2310151988425133,-2.4573509302341847,-2.344183064538349
BEN05,2012,10,-1.2290798505189742,-1.636766508755362,1.5689304071672643,1.70875262995118,2012-10-01,4,-2.030263139042312,-2.4573509302341847,-2.243807034638248
BEN05,2012,11,-1.050536150169306,-1.4626165007553495,1.5689304071672643,1.70875262995118,2012-11-01,4,-1.9298871091422116,-2.365457315426787,-2.1476722122844993
BEN05,2012,12,-1.050536150169306,-1.636766508755362,1.5689304071672643,1.70875262995118,2012-12-01,4,-1.9298871091422116,-2.4573509302341847,-2.193619019688198
BEN01,2013,1,0.556357152977707,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2013-01-01,0,0.9810177579607022,0.48324474360253844,0.7321312507816203
BEN01,2013,2,0.556357152977707,-0.24356644475526243,-0.7828206224440443,-0.7544694071760254,2013-02-01,0,0.9810177579607022,0.575138358409936,0.778078058185319
BEN01,2013,3,0.556357152977707,0.10473357124476247,-0.7828206224440443,-0.7544694071760254,2013-03-01,0,0.9810177579607022,0.7589255880247312,0.8699716729927167
BEN01,2013,4,0.556357152977707,-0.24356644475526243,-0.7828206224440443,-0.7544694071760254,2013-04-01,0,0.9810177579607022,0.575138358409936,0.778078058185319
BEN01,2013,5,0.556357152977707,-0.24356644475526243,-0.7828206224440443,-0.7544694071760254,2013-05-01,0,0.9810177579607022,0.575138358409936,0.778078058185319
BEN01,2013,6,0.556357152977707,-0.24356644475526243,-0.7828206224440443,-0.7544694071760254,2013-06-01,0,0.9810177579607022,0.575138358409936,0.778078058185319
BEN01,2013,7,0.556357152977707,-0.06941643675524999,-0.7828206224440443,-0.7544694071760254,2013-07-01,0,0.9810177579607022,0.6670319732173337,0.8240248655890179
BEN01,2013,8,0.556357152977707,-0.06941643675524999,-0.7828206224440443,-0.7544694071760254,2013-08-01,0,0.9810177579607022,0.6670319732173337,0.8240248655890179
BEN01,2013,9,0.556357152977707,-0.24356644475526243,-0.7828206224440443,-0.7544694071760254,2013-09-01,0,0.9810177579607022,0.575138358409936,0.778078058185319
BEN01,2013,10,0.556357152977707,-0.24356644475526243,-0.7828206224440443,-0.7544694071760254,2013-10-01,0,0.9810177579607022,0.575138358409936,0.778078058185319
BEN01,2013,11,0.556357152977707,-0.24356644475526243,-0.7828206224440443,-0.7544694071760254,2013-11-01,0,0.9810177579607022,0.575138358409936,0.778078058185319
BEN01,2013,12,0.556357152977707,-0.24356644475526243,-0.7828206224440443,-0.7544694071760254,2013-12-01,0,0.9810177579607022,0.575138358409936,0.778078058185319
BEN02,2013,1,-1.4076235508686423,-0.7660164687552998,0.39305489236160995,0.2308194076748567,2013-01-01,1,-1.1268788699414078,-0.6194786340862328,-0.8731787520138203
BEN02,2013,2,-1.050536150169306,-0.5918664607552874,0.39305489236160995,0.2308194076748567,2013-02-01,1,-0.9261268101412069,-0.5275850192788353,-0.7268559147100211
BEN02,2013,3,-1.050536150169306,-0.7660164687552998,0.39305489236160995,0.2308194076748567,2013-03-01,1,-0.9261268101412069,-0.6194786340862328,-0.7728027221137199
BEN02,2013,4,-1.4076235508686423,-0.9401664767553123,0.39305489236160995,0.2308194076748567,2013-04-01,1,-1.1268788699414078,-0.7113722488936305,-0.9191255594175192
BEN02,2013,5,-1.4076235508686423,-0.9401664767553123,0.39305489236160995,0.2308194076748567,2013-05-01,1,-1.1268788699414078,-0.7113722488936305,-0.9191255594175192
BEN02,2013,6,-1.4076235508686423,-0.9401664767553123,0.39305489236160995,0.2308194076748567,2013-06-01,1,-1.1268788699414078,-0.7113722488936305,-0.9191255594175192
BEN02,2013,7,-1.4076235508686423,-0.9401664767553123,0.39305489236160995,0.2308194076748567,2013-07-01,1,-1.1268788699414078,-0.7113722488936305,-0.9191255594175192
BEN02,2013,8,-1.2290798505189742,-0.7660164687552998,0.39305489236160995,0.2308194076748567,2013-08-01,1,-1.0265028400413074,-0.6194786340862328,-0.8229907370637701
BEN02,2013,9,-1.2290798505189742,-0.4177164527552749,0.39305489236160995,0.2308194076748567,2013-09-01,1,-1.0265028400413074,-0.4356914044714376,-0.7310971222563725
BEN02,2013,10,-0.6934487494699697,0.10473357124476247,0.39305489236160995,0.2308194076748567,2013-10-01,1,-0.7253747503410058,-0.16001056004924483,-0.44269265519512535
BEN02,2013,11,-0.5149050491203017,0.2788835792447749,0.39305489236160995,0.2308194076748567,2013-11-01,1,-0.6249987204409053,-0.06811694524184722,-0.34655783284137626
BEN02,2013,12,-0.3363613487706335,0.2788835792447749,0.39305489236160995,0.2308194076748567,2013-12-01,1,-0.5246226905408049,-0.06811694524184722,-0.29636981789132605
BEN03,2013,1,-1.4076235508686423,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2013-01-01,2,-0.12311857094040296,-0.34379778966404,-0.23345818030222149
BEN03,2013,2,-1.5861672512183103,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2013-02-01,2,-0.22349460084050343,-0.34379778966404,-0.28364619525227175
BEN03,2013,3,-1.5861672512183103,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2013-03-01,2,-0.22349460084050343,-0.34379778966404,-0.28364619525227175
BEN03,2013,4,-1.4076235508686423,-1.985066524755387,-0.7828206224440443,-0.7544694071760254,2013-04-01,2,-0.12311857094040296,-0.34379778966404,-0.23345818030222149
BEN03,2013,5,-1.2290798505189742,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2013-05-01,2,-0.022742541040302478,-0.06811694524184722,-0.04542974314107485
BEN03,2013,6,-0.6934487494699697,-1.288466492755337,-0.7828206224440443,-0.7544694071760254,2013-06-01,2,0.278385548659999,0.023776669565550388,0.1510811091127747
BEN03,2013,7,-0.5149050491203017,-1.288466492755337,-0.7828206224440443,-0.7544694071760254,2013-07-01,2,0.37876157856009945,0.023776669565550388,0.20126912406282493
BEN03,2013,8,-1.050536150169306,-1.636766508755362,-0.7828206224440443,-0.7544694071760254,2013-08-01,2,0.077633488859798,-0.16001056004924483,-0.041188535594723415
BEN03,2013,9,-1.050536150169306,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2013-09-01,2,0.077633488859798,-0.06811694524184722,0.004758271808975388
BEN03,2013,10,-1.050536150169306,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2013-10-01,2,0.077633488859798,-0.06811694524184722,0.004758271808975388
BEN03,2013,11,-1.2290798505189742,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2013-11-01,2,-0.022742541040302478,-0.2519041748566424,-0.13732335794847245
BEN03,2013,12,-1.4076235508686423,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2013-12-01,2,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN04,2013,1,0.37781345262803895,-0.24356644475526243,0.39305489236160995,0.2308194076748567,2013-01-01,3,-0.12311857094040296,-0.34379778966404,-0.23345818030222149
BEN04,2013,2,0.37781345262803895,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2013-02-01,3,-0.12311857094040296,-0.2519041748566424,-0.18751137289852268
BEN04,2013,3,0.19926975227837082,-0.24356644475526243,0.39305489236160995,0.2308194076748567,2013-03-01,3,-0.22349460084050343,-0.34379778966404,-0.28364619525227175
BEN04,2013,4,0.19926975227837082,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2013-04-01,3,-0.22349460084050343,-0.2519041748566424,-0.23769938784857292
BEN04,2013,5,0.19926975227837082,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2013-05-01,3,-0.22349460084050343,-0.2519041748566424,-0.23769938784857292
BEN04,2013,6,0.556357152977707,-0.06941643675524999,0.39305489236160995,0.2308194076748567,2013-06-01,3,-0.022742541040302478,-0.2519041748566424,-0.13732335794847245
BEN04,2013,7,0.556357152977707,0.10473357124476247,0.39305489236160995,0.2308194076748567,2013-07-01,3,-0.022742541040302478,-0.16001056004924483,-0.09137655054477366
BEN04,2013,8,0.37781345262803895,0.10473357124476247,0.39305489236160995,0.2308194076748567,2013-08-01,3,-0.12311857094040296,-0.16001056004924483,-0.14156456549482388
BEN04,2013,9,0.37781345262803895,0.10473357124476247,0.39305489236160995,0.2308194076748567,2013-09-01,3,-0.12311857094040296,-0.16001056004924483,-0.14156456549482388
BEN04,2013,10,0.37781345262803895,0.10473357124476247,0.39305489236160995,0.2308194076748567,2013-10-01,3,-0.12311857094040296,-0.16001056004924483,-0.14156456549482388
BEN04,2013,11,0.37781345262803895,0.10473357124476247,0.39305489236160995,0.2308194076748567,2013-11-01,3,-0.12311857094040296,-0.16001056004924483,-0.14156456549482388
